Episode,Time,Blocks placed,Final Score
882,1.3799917697906494,21,1138
883,1.262998342514038,21,1224
884,1.3979918956756592,21,1192
885,1.3809940814971924,21,1344
886,1.218994140625,21,1366
887,1.244004726409912,20,1072
888,1.2937123775482178,21,1156
889,1.152005910873413,21,1296
890,1.36299729347229,21,1360
891,1.4280061721801758,21,1158
892,0.9609930515289307,21,1418
893,1.3630011081695557,21,1244
894,1.1800000667572021,21,1254
895,1.2329952716827393,21,1476
896,1.2819912433624268,21,1314
897,1.197998285293579,21,1506
898,1.2199995517730713,21,1380
899,1.2810008525848389,21,1460
900,1.2950007915496826,21,1118
901,1.393988847732544,21,1126
902,1.1829965114593506,21,1294
903,1.1644773483276367,21,1324
904,1.2430026531219482,21,1490
905,1.4619989395141602,21,1284
906,1.096996784210205,21,1276
907,1.0920028686523438,21,1230
908,1.2560105323791504,21,1398
909,1.4639897346496582,21,892
910,1.3195302486419678,21,1336
911,1.3213224411010742,21,1238
912,1.3089840412139893,21,1406
913,1.1369976997375488,21,1252
914,1.5765433311462402,20,1026
915,1.305994987487793,21,1254
916,1.3680217266082764,21,1072
917,1.0950114727020264,21,1392
918,1.2120027542114258,21,1180
919,1.4280028343200684,21,1090
920,1.4039802551269531,21,1246
921,1.0070009231567383,21,1450
922,1.0956861972808838,21,1376
923,1.1349987983703613,21,1454
924,1.2876780033111572,14,674
925,1.36299467086792,21,1208
926,1.3010311126708984,21,1098
927,1.2016725540161133,21,1370
928,1.4069907665252686,21,1504
929,1.3039965629577637,21,1272
930,1.222999095916748,21,1344
931,1.247997522354126,21,1306
932,1.5339999198913574,21,1016
933,1.5355095863342285,21,1168
934,1.398526668548584,21,1082
935,1.393507480621338,20,1066
936,0.9690005779266357,21,1350
937,1.3680012226104736,21,1276
938,1.4520044326782227,21,1032
939,1.1195988655090332,21,1424
940,1.3430147171020508,21,1256
941,1.2240025997161865,21,1376
942,1.5930109024047852,21,1326
943,1.5000576972961426,21,994
944,1.3939883708953857,21,1216
945,1.1070075035095215,21,1294
946,1.199995517730713,21,1294
947,1.1929945945739746,21,1330
948,1.4515457153320312,21,1252
949,1.346984624862671,21,1174
950,1.1300599575042725,21,1502
951,1.4050252437591553,21,1338
952,1.3450415134429932,21,1390
953,1.1390082836151123,21,1404
954,1.5299928188323975,21,1098
955,1.4940085411071777,21,1178
956,1.449638843536377,21,1334
957,1.2850008010864258,21,1400
958,1.1939976215362549,21,1340
959,1.3745992183685303,21,1362
960,1.6499993801116943,21,1146
961,1.0860018730163574,21,1458
962,1.2919960021972656,21,1208
963,1.4380042552947998,21,1030
964,1.3350002765655518,21,1230
965,1.3850243091583252,21,1252
966,1.2572999000549316,21,1186
967,1.3349988460540771,21,1172
968,1.6170637607574463,21,1274
969,1.4060211181640625,21,1328
970,1.1405436992645264,21,1430
971,1.4738094806671143,21,902
972,1.40802001953125,21,1196
973,1.1940374374389648,21,1296
974,1.2299978733062744,21,1188
975,1.168034315109253,21,1438
976,1.5950038433074951,21,814
977,1.2819969654083252,21,1172
978,1.2930214405059814,21,1364
979,0.9800031185150146,21,1458
980,1.3459999561309814,21,1308
981,1.2699933052062988,21,1366
982,1.2840020656585693,21,1280
983,1.3119935989379883,21,1236
984,1.1650736331939697,21,1112
985,1.2249808311462402,21,1416
986,1.4935314655303955,21,1246
987,1.2779943943023682,21,1322
988,1.3940298557281494,21,1084
989,1.1580023765563965,21,1300
990,1.2370100021362305,21,1394
991,1.5579957962036133,21,1114
992,1.3805341720581055,21,1304
993,1.263995885848999,21,1330
994,0.9689879417419434,21,1434
995,1.145012378692627,21,1396
996,1.4236273765563965,21,1204
997,1.27036452293396,21,1232
998,1.2062406539916992,21,1382
999,1.3839988708496094,21,1136
1000,1.1139838695526123,21,1424
1001,1.493534803390503,21,1356
1002,1.2766692638397217,21,1256
1003,1.1109986305236816,21,1462
1004,1.2799994945526123,21,1070
1005,1.3859944343566895,21,1242
1006,1.426042079925537,21,1050
1007,1.289893627166748,21,1260
1008,1.4899985790252686,21,920
1009,1.4710376262664795,21,1156
1010,1.2769978046417236,21,1192
1011,1.5340194702148438,21,1110
1012,1.3060266971588135,21,1266
1013,1.30601167678833,21,1192
1014,1.435007095336914,21,1198
1015,1.2480101585388184,21,1446
1016,1.2285792827606201,21,1366
1017,1.2266418933868408,21,1292
1018,1.5099973678588867,21,1172
1019,1.3920032978057861,21,1186
1020,1.3929905891418457,21,1144
1021,1.328061580657959,21,1146
1022,1.3900070190429688,21,1202
1023,1.3415439128875732,21,1012
1024,1.5385582447052002,21,1006
1025,1.5959982872009277,21,1010
1026,1.2271242141723633,21,1420
1027,1.3709907531738281,21,1304
1028,1.0740058422088623,21,1518
1029,1.6335327625274658,21,986
1030,1.4850022792816162,21,968
1031,1.4060041904449463,21,1362
1032,1.3969988822937012,21,1174
1033,1.2378935813903809,21,1324
1034,1.1029999256134033,21,1428
1035,1.2270851135253906,21,1396
1036,1.253999948501587,21,1278
1037,1.3519973754882812,21,1228
1038,1.2699966430664062,21,1304
1039,1.435988426208496,21,1230
1040,1.4910075664520264,21,1162
1041,1.3399958610534668,21,1190
1042,1.153996467590332,21,1302
1043,1.2200162410736084,21,1238
1044,1.412027359008789,21,1184
1045,1.2610034942626953,21,1278
1046,1.3550457954406738,21,1156
1047,1.4190890789031982,21,1164
1048,1.3508405685424805,21,1326
1049,1.5362799167633057,21,1306
1050,1.31899094581604,21,1166
1051,1.3759946823120117,21,1350
1052,1.4480006694793701,21,1184
1053,1.4495477676391602,21,1238
1054,1.1260008811950684,21,1440
1055,1.2309980392456055,21,1204
1056,1.2310614585876465,21,1248
1057,1.3649983406066895,21,1040
1058,1.086080551147461,21,1510
1059,1.3319981098175049,21,1236
1060,1.4200026988983154,21,1048
1061,1.2429964542388916,21,1146
1062,1.429997205734253,21,1052
1063,1.2900300025939941,21,1142
1064,1.4610004425048828,21,1132
1065,1.3488335609436035,21,1286
1066,1.1330335140228271,21,1408
1067,1.3430871963500977,21,1380
1068,1.330043077468872,21,1004
1069,1.4069974422454834,21,1156
1070,1.2255377769470215,17,718
1071,1.2170093059539795,21,1406
1072,1.4800622463226318,21,1134
1073,1.3669912815093994,21,1312
1074,1.366530418395996,21,1306
1075,1.3990027904510498,21,1234
1076,1.3539948463439941,21,1154
1077,1.1370165348052979,21,1292
1078,1.3759968280792236,21,1226
1079,1.1060011386871338,21,1414
1080,1.212998390197754,21,1256
1081,1.4140069484710693,21,1190
1082,1.1389977931976318,21,1378
1083,1.2509970664978027,21,1264
1084,1.2159953117370605,21,1306
1085,1.2990014553070068,21,1310
1086,1.2189984321594238,21,1420
1087,1.1181066036224365,21,1286
1088,1.4357879161834717,21,1202
1089,1.374000072479248,21,1156
1090,1.1140005588531494,21,1400
1091,1.314000129699707,21,1076
1092,1.1609883308410645,21,1498
1093,1.3129210472106934,21,1258
1094,1.2700135707855225,21,1200
1095,1.587982416152954,20,894
1096,1.5990006923675537,21,1170
1097,1.1880006790161133,21,1174
1098,1.37608003616333,21,1020
1099,1.4334616661071777,21,1074
1100,1.4260039329528809,21,1138
1101,1.3150017261505127,21,1244
1102,1.2460031509399414,21,1248
1103,1.581998586654663,21,1128
1104,1.1830065250396729,21,1238
1105,1.2841987609863281,21,1504
1106,1.3269996643066406,21,1048
1107,1.2870895862579346,21,1348
1108,1.1965327262878418,21,1402
1109,1.2879829406738281,21,1108
1110,1.070002794265747,21,1346
1111,1.0370662212371826,21,1196
1112,1.4112358093261719,21,1086
1113,1.3272788524627686,21,1250
1114,1.2539935111999512,21,1294
1115,1.263002872467041,21,1160
1116,1.0650157928466797,21,1496
1117,1.1760008335113525,21,1228
1118,1.2925736904144287,21,1240
1119,1.2770004272460938,21,1300
1120,1.311002254486084,21,1166
1121,1.210303783416748,17,866
1122,1.2690026760101318,21,1252
1123,1.256002426147461,21,1278
1124,1.237999439239502,21,1098
1125,1.2819974422454834,21,1300
1126,1.3439958095550537,21,1266
1127,1.3450086116790771,21,1340
1128,1.3640060424804688,21,1170
1129,1.2824280261993408,19,850
1130,1.1599836349487305,21,1396
1131,1.276000738143921,21,1128
1132,0.9779932498931885,21,1452
1133,1.1650002002716064,21,1188
1134,1.2500026226043701,21,1524
1135,0.9670279026031494,21,1330
1136,1.2579970359802246,21,1382
1137,1.1639983654022217,21,1346
1138,1.3270068168640137,21,1222
1139,1.284008502960205,20,968
1140,1.1939911842346191,21,1332
1141,1.4609956741333008,21,1100
1142,1.177994728088379,21,1196
1143,1.314544916152954,21,1230
1144,1.329003095626831,21,1270
1145,1.1524410247802734,21,1414
1146,1.0109984874725342,21,1298
1147,1.3599169254302979,21,1204
1148,1.096006155014038,21,1412
1149,1.4670031070709229,21,1242
1150,1.2980198860168457,21,1410
1151,1.3575248718261719,21,1288
1152,1.3309905529022217,21,1360
1153,1.0899949073791504,21,1332
1154,1.2505438327789307,21,1418
1155,1.3000032901763916,21,1266
1156,1.2759912014007568,21,1298
1157,1.3970329761505127,21,1004
1158,1.1899998188018799,21,1490
1159,1.309999704360962,21,1296
1160,1.4249989986419678,21,976
1161,1.5520315170288086,21,1028
1162,1.2985429763793945,21,1404
1163,1.314471960067749,21,1220
1164,1.478996992111206,21,1168
1165,1.2530460357666016,21,1324
1166,1.359020471572876,21,1146
1167,1.4309945106506348,21,1200
1168,1.2760014533996582,21,1210
1169,1.5285274982452393,21,1128
1170,1.0785300731658936,21,1194
1171,1.216557502746582,21,1336
1172,1.001004934310913,21,1310
1173,1.052018404006958,21,1402
1174,1.2429897785186768,21,1490
1175,1.1610000133514404,21,1308
1176,1.4277920722961426,21,1258
1177,1.1999876499176025,21,1304
1178,1.1912250518798828,21,1190
1179,1.5679991245269775,21,1344
1180,1.3270089626312256,21,1188
1181,1.1514849662780762,21,1292
1182,1.190000057220459,21,1308
1183,1.21600341796875,21,1194
1184,1.4580156803131104,20,1062
1185,1.2390382289886475,21,1362
1186,1.5949914455413818,21,1250
1187,1.1360290050506592,21,1346
1188,1.3019914627075195,21,1326
1189,1.5269839763641357,21,1170
1190,1.265995979309082,21,1268
1191,1.2020001411437988,21,1338
1192,1.3529975414276123,21,1064
1193,1.1190025806427002,21,1376
1194,1.0665383338928223,21,1432
1195,1.4589998722076416,21,1108
1196,1.4940011501312256,21,1100
1197,1.052004337310791,21,1324
1198,1.236999750137329,21,1280
1199,1.491999864578247,21,1178
1200,1.6848008632659912,19,1024
1201,1.377000093460083,21,1024
1202,1.3778042793273926,21,1058
1203,1.1282877922058105,21,1472
1204,1.3723328113555908,21,1260
1205,1.1803874969482422,21,1262
1206,1.2240197658538818,21,1290
1207,1.2779946327209473,21,1174
1208,1.5550014972686768,21,1246
1209,1.414015293121338,21,1232
1210,1.357020616531372,21,1140
1211,1.1399989128112793,21,1264
1212,1.2268974781036377,21,1328
1213,1.4195737838745117,21,1222
1214,1.4049954414367676,21,1376
1215,1.4680016040802002,21,1030
1216,1.4228034019470215,21,1060
1217,1.529005527496338,21,1286
1218,1.3689353466033936,21,1372
1219,1.1684319972991943,21,1504
1220,1.1740338802337646,21,1310
1221,1.1461303234100342,21,1342
1222,1.2481119632720947,21,1432
1223,1.2922768592834473,21,1324
1224,1.3489956855773926,21,1296
1225,1.2698464393615723,21,1168
1226,1.2151153087615967,21,1334
1227,1.349944829940796,21,1210
1228,1.174454689025879,21,1372
1229,1.5855019092559814,21,1188
1230,1.4087893962860107,21,958
1231,1.2032151222229004,21,1388
1232,1.3585000038146973,20,808
1233,1.4329349994659424,21,1086
1234,1.2698051929473877,21,1186
1235,1.440908670425415,21,1154
1236,1.4197933673858643,21,1090
1237,1.181363821029663,21,1398
1238,1.7096052169799805,21,1034
1239,1.3967053890228271,21,944
1240,1.2825696468353271,21,1210
1241,1.530677318572998,21,1292
1242,1.3431169986724854,21,1222
1243,1.3890700340270996,21,1184
1244,1.1637110710144043,21,1268
1245,1.3071703910827637,21,1222
1246,1.246734857559204,21,1270
1247,1.2228171825408936,21,1370
1248,1.342275857925415,21,1232
1249,1.4905972480773926,21,1282
1250,1.620694637298584,21,1266
1251,1.4144580364227295,21,1146
1252,1.2104082107543945,21,1180
1253,1.2991924285888672,21,1368
1254,1.3679428100585938,21,1260
1255,1.0799407958984375,21,1154
1256,1.4182801246643066,21,1224
1257,1.3566968441009521,21,1240
1258,1.2716691493988037,21,1128
1259,1.4791224002838135,21,1124
1260,1.2880144119262695,21,1136
1261,1.6882641315460205,21,1280
1262,1.247140645980835,21,1378
1263,1.357841968536377,21,1292
1264,1.3939104080200195,21,1098
1265,1.2341148853302002,21,1300
1266,1.407031536102295,21,1252
1267,1.3201878070831299,21,1154
1268,1.402890920639038,21,1192
1269,1.1992850303649902,21,1450
1270,1.256012201309204,21,1316
1271,1.3770065307617188,21,1206
1272,1.2588837146759033,21,1328
1273,1.1041057109832764,21,1302
1274,1.416710376739502,18,906
1275,1.5054821968078613,21,1206
1276,1.550865888595581,21,1190
1277,1.3401081562042236,21,992
1278,1.202744960784912,21,1336
1279,1.1840386390686035,21,1208
1280,1.5273513793945312,21,1062
1281,1.1179001331329346,21,1268
1282,1.4089412689208984,21,1192
1283,1.508960485458374,21,1214
1284,1.3892009258270264,21,1178
1285,1.2015163898468018,21,1236
1286,1.2752468585968018,21,1258
1287,1.3087282180786133,21,1334
1288,1.3381280899047852,21,1234
1289,1.1716837882995605,21,1462
1290,1.471937894821167,21,1142
1291,1.233119249343872,21,1294
1292,1.362128496170044,21,1066
1293,1.2149789333343506,21,1380
1294,1.2689940929412842,21,1268
1295,1.4033739566802979,21,1320
1296,1.4434759616851807,21,1146
1297,1.3351657390594482,21,1320
1298,1.0818915367126465,21,1432
1299,1.5673880577087402,21,1390
1300,1.3776443004608154,21,1244
1301,1.502181053161621,21,1060
1302,1.2326934337615967,21,1334
1303,1.312591791152954,21,1272
1304,1.1605067253112793,21,1334
1305,1.6316113471984863,21,1186
1306,1.3635375499725342,21,1344
1307,1.4250211715698242,21,1258
1308,1.0909132957458496,21,1180
1309,1.4385411739349365,21,1172
1310,1.2266697883605957,21,1420
1311,1.2243974208831787,21,1482
1312,1.364332914352417,21,1194
1313,1.2500066757202148,21,1324
1314,1.616840124130249,21,1032
1315,1.3219153881072998,21,1190
1316,1.0437347888946533,21,1462
1317,1.1406834125518799,21,1374
1318,1.3083069324493408,20,954
1319,1.5198512077331543,21,1248
1320,1.225081205368042,21,1372
1321,1.1214957237243652,21,1356
1322,1.132045030593872,21,1380
1323,1.4625275135040283,21,1128
1324,1.5285258293151855,21,1166
1325,1.4080259799957275,19,962
1326,1.2265443801879883,21,1290
1327,1.5404057502746582,21,1170
1328,1.3451488018035889,21,1240
1329,1.464984655380249,21,1002
1330,1.2227797508239746,21,1306
1331,1.4469883441925049,21,1192
1332,1.3909814357757568,21,1248
1333,1.5150127410888672,21,1264
1334,1.3917813301086426,21,984
1335,1.385995626449585,21,1094
1336,1.3142290115356445,18,936
1337,1.1193532943725586,21,1408
1338,1.4059498310089111,21,1142
1339,1.176070213317871,21,1214
1340,1.0603280067443848,21,1370
1341,1.567368745803833,21,1152
1342,1.1997935771942139,21,1312
1343,1.3638827800750732,21,1358
1344,1.3537671566009521,21,1282
1345,1.1534748077392578,21,1442
1346,1.2662041187286377,21,1374
1347,1.3133420944213867,21,1204
1348,1.3400304317474365,21,1002
1349,1.3590192794799805,21,1128
1350,1.3316783905029297,21,1122
1351,1.4128992557525635,21,1100
1352,1.1357176303863525,21,1326
1353,1.4600019454956055,21,946
1354,1.2874748706817627,21,1420
1355,1.5172905921936035,20,1062
1356,1.233478307723999,21,1026
1357,1.3979978561401367,21,1252
1358,1.4997973442077637,21,1098
1359,1.3227880001068115,21,1412
1360,1.3419415950775146,21,1350
1361,1.2810890674591064,21,1118
1362,1.2845871448516846,21,1412
1363,1.4770939350128174,21,1018
1364,1.4657800197601318,21,1254
1365,1.41621994972229,21,1384
1366,1.3981425762176514,21,1062
1367,1.4113893508911133,21,1296
1368,1.1343801021575928,21,1332
1369,1.3768072128295898,21,1280
1370,1.603888988494873,21,1264
1371,1.3178927898406982,19,884
1372,1.368896722793579,21,1190
1373,1.3649554252624512,21,1122
1374,1.3566029071807861,21,1296
1375,1.5470821857452393,21,1192
1376,1.199476957321167,21,1372
1377,1.3797886371612549,21,1262
1378,1.3948564529418945,21,1190
1379,1.1473193168640137,21,1372
1380,1.460045576095581,21,1114
1381,1.3145174980163574,21,1304
1382,1.2651617527008057,21,1226
1383,1.3194613456726074,21,1298
1384,1.0778639316558838,21,1336
1385,1.0355808734893799,21,1312
1386,1.5534543991088867,21,1316
1387,1.288975477218628,21,1082
1388,1.3002598285675049,21,1288
1389,1.238924503326416,21,1208
1390,1.5426621437072754,21,1242
1391,1.3367445468902588,21,1198
1392,1.268502950668335,21,1094
1393,1.2817466259002686,21,1088
1394,1.3648114204406738,21,990
1395,1.373934030532837,21,1314
1396,1.3392627239227295,21,1292
1397,1.3205440044403076,21,1258
1398,1.525935411453247,21,1172
1399,1.1619970798492432,21,1404
1400,1.2440314292907715,21,1314
1401,1.1890068054199219,21,1372
1402,1.2790148258209229,21,1234
1403,1.2225227355957031,21,1322
1404,1.0639963150024414,21,1498
1405,1.610002040863037,21,1324
1406,1.2840118408203125,21,1240
1407,1.3839988708496094,21,1262
1408,1.2689967155456543,21,1402
1409,1.238046407699585,21,1224
1410,1.3854272365570068,21,1188
1411,1.296999216079712,21,1196
1412,1.4970059394836426,21,1068
1413,1.2909913063049316,21,1248
1414,1.171003818511963,21,1408
1415,1.140000820159912,21,1278
1416,1.2573373317718506,21,1318
1417,1.2199018001556396,21,1366
1418,1.185859203338623,21,1248
1419,1.3372688293457031,21,1358
1420,1.2656631469726562,21,1350
1421,1.282961368560791,21,1306
1422,1.3098034858703613,21,1184
1423,1.3100295066833496,21,1128
1424,1.1400840282440186,21,1262
1425,1.1438775062561035,21,1474
1426,1.4005095958709717,21,1148
1427,1.357530117034912,21,984
1428,1.3994386196136475,21,1290
1429,1.3532843589782715,21,1310
1430,1.370271921157837,21,1110
1431,1.374471664428711,21,1060
1432,1.3166906833648682,21,1256
1433,1.12223219871521,21,1442
1434,1.4459848403930664,21,1316
1435,1.2778210639953613,21,1210
1436,1.168456792831421,21,1424
1437,1.26190185546875,21,1228
1438,1.327899694442749,21,1328
1439,1.1100022792816162,21,1398
1440,1.3330726623535156,21,1436
1441,1.2187094688415527,21,1322
1442,1.3210391998291016,21,1178
1443,1.296471357345581,21,968
1444,1.3661220073699951,21,1228
1445,1.4208683967590332,21,1132
1446,1.3902456760406494,21,1038
1447,1.155571699142456,21,1564
1448,1.0836513042449951,21,1428
1449,1.3644886016845703,21,1240
1450,1.3844382762908936,21,1328
1451,1.1454129219055176,21,1292
1452,1.4971022605895996,21,1238
1453,1.3569495677947998,21,1068
1454,1.3287360668182373,21,1174
1455,1.2413170337677002,21,1222
1456,1.3802134990692139,21,1206
1457,1.256312370300293,21,1432
1458,1.23496413230896,21,1368
1459,1.1101617813110352,21,1284
1460,1.5708718299865723,20,1036
1461,1.339982271194458,21,1346
1462,1.20127534866333,21,1436
1463,1.3671875,21,964
1464,1.464993953704834,21,1178
1465,1.1009204387664795,21,1410
1466,1.3562867641448975,21,1230
1467,1.3341808319091797,21,1232
1468,1.3840339183807373,21,1100
1469,1.1365537643432617,21,1352
1470,1.3782801628112793,21,1190
1471,1.1259746551513672,21,1338
1472,1.3881285190582275,21,1300
1473,1.2659971714019775,20,1108
1474,1.231029987335205,21,1204
1475,1.451582431793213,21,1258
1476,1.2228922843933105,21,1286
1477,1.3757925033569336,17,884
1478,1.1998965740203857,21,1456
1479,1.3417301177978516,21,1236
1480,1.41009521484375,21,1206
1481,1.258033037185669,21,1442
1482,1.4573407173156738,21,940
1483,1.3480298519134521,21,1416
1484,1.426042079925537,21,1210
1485,1.3437762260437012,21,1406
1486,1.553903579711914,21,1258
1487,1.2119715213775635,21,1164
1488,1.258988618850708,21,1206
1489,1.6244194507598877,21,1398
1490,1.3748486042022705,21,1328
1491,1.315659999847412,21,1176
1492,1.4498522281646729,21,1018
1493,1.4715657234191895,21,1150
1494,1.0550975799560547,21,1470
1495,1.3525874614715576,21,1186
1496,1.1361675262451172,21,1270
1497,1.2375848293304443,21,1356
1498,1.3639719486236572,19,1034
1499,1.6820011138916016,21,996
1500,1.1289331912994385,21,1326
1501,1.3194963932037354,21,1176
1502,1.1676604747772217,21,1448
1503,0.9316732883453369,21,1388
1504,1.3338606357574463,21,1276
1505,1.119854211807251,21,1352
1506,1.1889705657958984,21,1336
1507,1.3998403549194336,21,1284
1508,1.1473748683929443,21,1308
1509,1.3220798969268799,21,1172
1510,1.209575891494751,21,1424
1511,1.24800443649292,21,1416
1512,1.1938457489013672,21,1254
1513,1.3550026416778564,21,1204
1514,1.2420732975006104,21,1292
1515,1.3736860752105713,21,1200
1516,1.3560137748718262,21,1086
1517,1.5104553699493408,21,1036
1518,1.048734188079834,21,1436
1519,1.4395644664764404,21,1188
1520,1.0619807243347168,21,1448
1521,1.1789093017578125,21,1424
1522,1.0708999633789062,21,1380
1523,1.3914837837219238,21,1042
1524,1.2186651229858398,21,1370
1525,1.3065896034240723,21,1314
1526,1.1876652240753174,21,1394
1527,1.2267367839813232,21,1308
1528,1.351391077041626,21,1312
1529,1.2594690322875977,21,1312
1530,1.330916166305542,21,1222
1531,1.3461849689483643,21,1276
1532,1.137479305267334,21,1380
1533,1.4166157245635986,21,1144
1534,1.3873450756072998,21,1208
1535,1.3325440883636475,21,1128
1536,1.4119465351104736,21,1102
1537,1.3171870708465576,21,1242
1538,1.4515483379364014,21,1272
1539,1.289153814315796,21,1168
1540,1.2634406089782715,21,1344
1541,1.568739891052246,21,1170
1542,1.474698781967163,21,1404
1543,1.2070298194885254,21,1332
1544,1.222733736038208,21,1322
1545,1.209106206893921,21,1374
1546,1.2107734680175781,21,1202
1547,1.2548487186431885,21,1114
1548,1.3110435009002686,21,1304
1549,1.4455718994140625,21,1022
1550,1.1400065422058105,21,1428
1551,1.1973276138305664,21,1398
1552,1.3733441829681396,21,1370
1553,1.23087739944458,21,1138
1554,1.2237663269042969,21,1376
1555,1.2657816410064697,21,1426
1556,1.4324638843536377,21,952
1557,1.3151311874389648,21,1238
1558,1.1319689750671387,21,1264
1559,1.3440732955932617,21,1380
1560,1.468369960784912,21,1046
1561,1.2359793186187744,21,1428
1562,1.2645273208618164,21,1294
1563,1.5183632373809814,21,1130
1564,1.2911803722381592,21,1242
1565,1.6077525615692139,21,1190
1566,1.4152159690856934,21,1220
1567,1.4064130783081055,21,998
1568,1.1959514617919922,21,1312
1569,1.5586872100830078,21,1182
1570,1.2335214614868164,21,1244
1571,1.1810193061828613,21,1142
1572,1.5638926029205322,20,1048
1573,1.141791820526123,21,1386
1574,1.5314297676086426,21,1280
1575,1.1331114768981934,21,1296
1576,1.4320068359375,21,1246
1577,1.196835994720459,21,1146
1578,1.2649524211883545,21,1338
1579,1.6052930355072021,21,1108
1580,1.3569798469543457,21,1364
1581,1.2527151107788086,21,1414
1582,1.474682331085205,21,1242
1583,1.1056079864501953,21,1420
1584,1.1985256671905518,21,1272
1585,1.205369472503662,21,1436
1586,1.311875581741333,19,972
1587,1.1798121929168701,21,1482
1588,1.3193602561950684,21,1302
1589,1.2410011291503906,21,1114
1590,1.3954055309295654,20,838
1591,1.5853166580200195,21,1224
1592,1.164414882659912,21,1298
1593,1.5358388423919678,21,1310
1594,1.2867321968078613,21,1298
1595,1.132103681564331,21,1258
1596,1.2093019485473633,21,1116
1597,1.3120484352111816,21,1046
1598,1.2076900005340576,21,1222
1599,1.5386643409729004,21,1134
1600,1.4599928855895996,21,1122
1601,1.2208311557769775,21,1212
1602,1.4469237327575684,21,1116
1603,1.0957553386688232,21,1400
1604,1.386754035949707,21,1338
1605,1.3534772396087646,21,1300
1606,1.2903141975402832,21,1338
1607,1.322187900543213,21,1214
1608,1.4946489334106445,21,1020
1609,1.3641438484191895,21,1204
1610,1.7529072761535645,21,984
1611,1.246260643005371,21,1328
1612,1.26188325881958,21,1434
1613,1.4919724464416504,19,1104
1614,1.1280341148376465,21,1400
1615,1.1987102031707764,21,1346
1616,1.3609988689422607,21,1290
1617,1.2842187881469727,21,1228
1618,1.5072205066680908,21,1136
1619,1.2898592948913574,21,1220
1620,1.2799129486083984,21,1150
1621,1.065796136856079,21,1438
1622,1.3016884326934814,21,1206
1623,1.6132283210754395,20,1122
1624,1.4436309337615967,21,1284
1625,1.339155673980713,21,1382
1626,1.3675758838653564,21,1184
1627,1.153977394104004,21,1214
1628,1.2494385242462158,21,1318
1629,1.2642874717712402,21,1436
1630,1.3383102416992188,21,1286
1631,1.4152419567108154,21,1234
1632,1.277698278427124,21,1232
1633,1.5374586582183838,21,1116
1634,1.2940094470977783,21,1460
1635,1.0683090686798096,21,1460
1636,1.2252249717712402,21,1312
1637,1.4610426425933838,21,1032
1638,1.130445957183838,21,1464
1639,1.3225362300872803,21,1114
1640,1.4690275192260742,21,1112
1641,1.2651948928833008,21,1300
1642,1.2570099830627441,21,1396
1643,1.2395880222320557,21,1132
1644,1.2349162101745605,21,1224
1645,1.2918298244476318,21,1332
1646,1.6086881160736084,21,1422
1647,1.399179458618164,21,1290
1648,1.2168283462524414,21,1260
1649,1.4359958171844482,21,1314
1650,1.2569148540496826,21,1368
1651,1.4157085418701172,21,1224
1652,1.3485698699951172,21,1326
1653,1.1404523849487305,21,1444
1654,1.1931662559509277,21,1404
1655,1.2842354774475098,21,1270
1656,1.3669023513793945,21,1090
1657,1.2555480003356934,21,1280
1658,1.392836093902588,21,1278
1659,1.2083604335784912,21,1366
1660,1.1332688331604004,21,1348
1661,1.7373080253601074,21,982
1662,1.2310247421264648,21,1254
1663,1.2235479354858398,21,1288
1664,1.4629836082458496,21,1088
1665,1.256624698638916,21,1388
1666,1.4040696620941162,21,1174
1667,1.4031171798706055,21,1048
1668,1.1999609470367432,21,1330
1669,1.2018089294433594,21,1332
1670,1.5404510498046875,21,1312
1671,1.1177561283111572,21,1308
1672,1.5187749862670898,21,1136
1673,1.2346253395080566,21,1346
1674,1.27413010597229,21,1230
1675,1.205972671508789,21,1360
1676,1.297997236251831,21,1328
1677,1.1721694469451904,21,1368
1678,1.3643600940704346,20,1022
1679,1.561809778213501,21,1226
1680,1.1678199768066406,21,1274
1681,1.2790143489837646,21,1258
1682,1.3459970951080322,21,1272
1683,1.3738791942596436,16,806
1684,1.3826758861541748,21,1038
1685,1.2568771839141846,17,896
1686,1.372995138168335,21,1118
1687,1.362381935119629,21,1236
1688,1.3639781475067139,21,1124
1689,1.1759495735168457,21,1330
1690,1.1164603233337402,21,1368
1691,1.238577127456665,21,1474
1692,1.4781155586242676,21,1014
1693,1.328279733657837,21,1214
1694,1.2738885879516602,21,1356
1695,1.3157532215118408,21,1218
1696,1.592146396636963,21,1042
1697,1.3248827457427979,21,1198
1698,1.3413431644439697,21,1160
1699,1.2189264297485352,21,1140
1700,1.31386137008667,21,1108
1701,1.3453946113586426,21,1082
1702,1.4809293746948242,21,1410
1703,1.3950014114379883,21,1200
1704,1.4124116897583008,21,1148
1705,1.2738466262817383,21,1170
1706,1.4736931324005127,21,1312
1707,1.3744466304779053,21,1190
1708,1.27779221534729,21,1386
1709,1.4135839939117432,21,1236
1710,1.254610538482666,21,1110
1711,1.1934120655059814,21,1514
1712,1.1547572612762451,21,1324
1713,1.3026354312896729,21,1118
1714,1.3843307495117188,21,1264
1715,1.423888921737671,21,1130
1716,1.1967267990112305,21,1370
1717,1.3226914405822754,21,946
1718,1.0569663047790527,21,1416
1719,1.2729287147521973,21,1182
1720,1.4437227249145508,21,1308
1721,1.349834680557251,21,1500
1722,1.3026328086853027,21,926
1723,1.0430991649627686,21,1262
1724,1.4119713306427002,21,1224
