Episode,Time,Blocks placed,Final Score,,Promedio
443,0.650992393,21,1620,,
444,0.674004078,21,1594,,
445,0.649518967,21,1606,,
446,0.662019253,21,1586,,
447,0.653999805,21,1620,,
448,0.677999973,21,1594,,
449,0.670000076,21,1620,,
450,0.665999174,21,1620,,
451,0.639008284,21,1620,,
452,0.650006056,21,1620,,
453,0.663993597,21,1612,,
454,0.670919657,21,1592,,
455,0.661697626,21,1620,,
456,0.697000027,21,1614,,
457,0.66399169,21,1604,,
458,0.642999411,21,1586,,
459,0.644999027,21,1596,,
460,0.641998291,21,1608,,
461,0.632525206,21,1620,,
462,0.695995569,21,1576,,
463,0.64552474,21,1596,,
464,0.643993139,21,1594,,
465,0.631002665,21,1620,,
466,0.654999495,21,1620,,
467,0.6510005,21,1620,,
468,0.678012609,21,1606,,
469,0.651004791,21,1620,,
470,0.689560413,21,1604,,
471,0.673019409,21,1600,,
472,0.643725395,21,1620,,
473,0.697010756,21,1620,,
474,0.663000107,21,1620,,
475,0.674024343,21,1620,,
476,0.655011415,21,1620,,
477,0.64751935,21,1620,,
478,0.65299511,21,1620,,
479,0.649992943,21,1620,,
480,0.637530565,21,1620,,
481,0.698535919,21,1596,,
482,0.660001278,21,1620,,
483,0.66153574,21,1620,,
484,0.627997637,21,1620,,
485,0.671999693,21,1620,,
486,0.650000095,21,1620,,
487,0.662159204,21,1620,,
488,0.696003914,21,1596,,
489,0.689999104,21,1602,,
490,0.693004608,21,1606,,
491,0.662005424,21,1620,,
492,0.686009169,21,1586,,
493,0.674994946,21,1604,,
494,0.646007061,21,1620,,
495,0.655997992,21,1620,,
496,0.65199852,21,1616,,
497,0.651757002,21,1620,,
498,0.661530733,21,1614,,
499,0.677016735,21,1612,,
500,0.700986862,21,1590,,
501,0.668016911,21,1606,,
502,0.708046436,21,1606,,
503,0.658006191,21,1620,,
504,0.6699965,21,1584,,
505,0.654989958,21,1614,,
506,0.692993402,21,1608,,
507,0.641374111,21,1620,,
508,0.651990175,21,1620,,
509,0.642533779,21,1620,,
510,0.707999945,21,1586,,
511,0.629999638,21,1620,,
512,0.649998903,21,1620,,
513,0.663000107,21,1592,,
514,0.647995472,21,1620,,
515,0.650000095,21,1594,,
516,0.682000399,21,1530,,
517,0.660003424,21,1594,,
518,0.632620096,21,1620,,
519,0.660429716,21,1620,,
520,0.654065371,21,1620,,
521,0.654000759,21,1620,,
522,0.70701766,21,1566,,
523,0.677000046,21,1582,,
524,0.67099905,21,1620,,
525,0.654431581,21,1620,,
526,0.674999952,21,1602,,
527,0.675000429,21,1620,,
528,0.667994022,21,1604,,
529,0.653996944,21,1620,,
530,0.663586378,21,1620,,
531,0.678208351,21,1616,,
532,0.654989958,21,1620,,
533,0.647012711,21,1616,,
534,0.6808815,21,1586,,
535,0.650630474,21,1620,,
536,0.66500473,21,1618,,
537,0.648009062,21,1620,,
538,0.683483124,21,1604,,
539,0.702916145,21,1600,,
540,0.655008793,21,1610,,
541,0.685525179,21,1614,,
542,0.661002874,21,1620,,
543,0.654996157,21,1620,,
544,0.660993814,21,1620,,
545,0.658885002,21,1620,,
546,0.656991959,21,1620,,
547,0.666016102,21,1620,,
548,0.675007343,21,1620,,
549,0.675989151,21,1620,,
550,0.730002403,21,1606,,
551,0.659012318,21,1620,,
552,0.660035133,21,1620,,
553,0.673003674,21,1610,,
554,0.650991678,21,1620,,
555,0.649998665,21,1620,,
556,0.659519434,21,1620,,
557,0.682996988,21,1620,,
558,0.650995493,21,1620,,
559,0.665999413,21,1600,,
560,0.706002951,21,1594,,
561,0.660999775,21,1580,,
562,0.668520212,21,1614,,
563,0.677306414,21,1620,,
564,0.668540955,21,1620,,
565,0.662999153,21,1620,,
566,0.654448271,21,1620,,
567,0.67946744,21,1610,,
568,0.716006994,21,1596,,
569,0.649997711,21,1620,,
570,0.649496555,21,1620,,
571,0.674433708,21,1620,,
572,0.646003485,21,1620,,
573,0.641040325,21,1620,,
574,0.663000345,21,1620,,
575,0.651996613,21,1616,,
576,0.699220419,21,1582,,
577,0.663004875,21,1620,,
578,0.69692111,21,1616,,
579,0.657996416,21,1620,,
580,0.664000034,21,1620,,
581,0.66200161,21,1620,,
582,0.690000534,21,1620,,
583,0.648002625,21,1604,,
584,0.643995285,21,1620,,
585,0.64599967,21,1620,,
586,0.661992311,21,1592,,
587,0.633006811,21,1620,,
588,0.668979883,21,1606,,
589,0.72999382,21,1600,,
590,0.644996643,21,1620,,
591,0.660010099,21,1582,,
592,0.675001144,21,1586,,
593,0.670958996,21,1616,,
594,0.670996189,21,1620,,
595,0.67603302,21,1582,,
596,0.654000044,21,1620,,
597,0.680526018,21,1620,,
598,0.679018736,21,1614,,
599,0.70637989,21,1556,,
600,0.674995184,21,1620,,
601,0.651011229,21,1620,,
602,0.634002209,21,1620,,
603,0.668012619,21,1620,,
604,0.658000469,21,1620,,
605,0.687012911,21,1600,,
606,0.646001816,21,1608,,
607,0.661994934,21,1616,,
608,0.676995277,21,1620,,
609,0.644029379,21,1620,,
610,0.659996748,21,1620,,
611,0.643999338,21,1606,,
612,0.654131174,21,1620,,
613,0.656516075,21,1620,,
614,0.698003531,21,1596,,
615,0.673998356,21,1618,,
616,0.661000252,21,1592,,
617,0.657530785,21,1620,,
618,0.678006411,21,1620,,
619,0.678004026,21,1620,,
620,0.660994768,21,1620,,
621,0.655022621,21,1620,,
622,0.663605928,21,1592,,
623,0.648932219,21,1592,,
624,0.671994209,21,1604,,
625,0.663998365,21,1558,,
626,0.659001827,21,1620,,
627,0.631006479,21,1620,,
628,0.686999321,21,1614,,
629,0.653004646,21,1620,,
630,0.697016716,21,1620,,
631,0.674995661,21,1620,,
632,0.658996582,21,1620,,
633,0.698005915,21,1616,,
634,0.663998127,21,1620,,
635,0.65299654,21,1620,,
636,0.656012058,21,1620,,
637,0.658100843,21,1620,,
638,0.64500165,21,1620,,
639,0.650001287,21,1620,,
640,0.653986692,21,1620,,
641,0.634371519,21,1620,,
642,0.631983042,21,1620,,
643,0.657001972,21,1620,,
644,0.6699965,21,1620,,
645,0.678993225,21,1612,,
646,0.66074276,21,1620,,
647,0.67552352,21,1604,,
648,0.651000261,21,1620,,
649,0.658999681,21,1620,,
650,0.685734272,21,1620,,
651,0.676999807,21,1590,,
652,0.655007124,21,1620,,
653,0.663088083,21,1620,,
654,0.678550959,21,1604,,
655,0.654005766,21,1620,,
656,0.642012119,21,1620,,
657,0.649017334,21,1596,,
658,0.662010193,21,1596,,
659,0.685996771,21,1600,,
660,0.670004368,21,1588,,
661,0.687994003,21,1606,,
662,0.64951992,21,1620,,
663,0.631020069,21,1620,,
664,0.660006046,21,1584,,
665,0.684996605,21,1600,,
666,0.645005465,21,1602,,
667,0.64400959,21,1596,,
668,0.645000458,21,1620,,
669,0.628007889,21,1620,,
670,0.632005453,21,1620,,
671,0.642994404,21,1618,,
672,0.642006159,21,1620,,
673,0.631994724,21,1620,,
674,0.645309925,21,1618,,
675,0.691001415,21,1600,,
676,0.687996626,21,1584,,
677,0.677001238,21,1588,,
678,0.676671505,21,1620,,
679,0.682000875,21,1620,,
680,0.66959691,21,1620,,
681,0.66053772,21,1618,,
682,0.663001299,21,1620,,
683,0.679003239,21,1616,,
684,0.718003511,21,1548,,
685,0.685000181,21,1592,,
686,0.685995817,21,1614,,
687,0.634068251,21,1620,,
688,0.663061619,21,1620,,
689,0.63499856,21,1620,,
690,0.666000605,21,1582,,
691,0.702996254,21,1620,,
692,0.665004492,21,1580,,
693,0.671003103,21,1620,,
694,0.630997896,21,1620,,
695,0.627002239,21,1620,,
696,0.64948988,21,1600,,
697,0.660998106,21,1620,,
698,0.673003197,21,1620,,
699,0.654009819,21,1620,,
700,0.692522764,21,1590,,
701,0.631000996,21,1620,,
702,0.662001133,21,1620,,
703,0.628994942,21,1620,,
704,0.651993752,21,1620,,
705,0.651996851,21,1620,,
706,0.71628499,21,1576,,
707,0.675000191,21,1588,,
708,0.676996469,21,1620,,
709,0.65999651,21,1614,,
710,0.649002075,21,1620,,
711,0.68901372,21,1568,,
712,0.688520908,21,1620,,
713,0.65502882,21,1620,,
714,0.684004068,21,1584,,
715,0.653996229,21,1620,,
716,0.658991575,21,1620,,
717,0.673001051,21,1620,,
718,0.662000418,21,1620,,
719,0.648998499,21,1620,,
720,0.644516945,21,1620,,
721,0.709993601,21,1586,,
722,0.690992832,21,1582,,
723,0.701856852,21,1594,,
724,0.679005146,21,1620,,
725,0.690998077,21,1612,,
726,0.674997091,21,1620,,
727,0.665005207,21,1620,,
728,0.680999994,21,1620,,
729,0.697000027,21,1606,,
730,0.659525871,21,1616,,
731,0.65705061,21,1620,,
732,0.671998024,21,1608,,
733,0.676290512,21,1588,,
734,0.683005095,21,1616,,
735,0.663041115,21,1554,,
736,0.673000813,21,1616,,
737,0.649000883,21,1620,,
738,0.666002989,21,1620,,
739,0.666001081,21,1580,,
740,0.658999205,21,1604,,
741,0.640487909,21,1620,,
742,0.652002573,21,1620,,
743,0.646995544,21,1620,,
744,0.628007174,21,1620,,
745,0.664023399,21,1590,,
746,0.627999067,21,1620,,
747,0.643994093,21,1608,,
748,0.649516821,21,1620,,
749,0.630344629,21,1620,,
750,0.630998611,21,1620,,
751,0.629990578,21,1620,,
752,0.627006292,21,1620,,
753,0.633996725,21,1620,,
754,0.645996332,21,1606,,
755,0.666000605,21,1602,,
756,0.663508654,21,1598,,
757,0.630001307,21,1620,,
758,0.632997513,21,1620,,
759,0.691679001,21,1592,,
760,0.67999959,21,1620,,
761,0.672998667,21,1620,,
762,0.659000635,21,1620,,
763,0.664998293,21,1620,,
764,0.657518864,21,1620,,
765,0.693995953,21,1596,,
766,0.675997734,21,1608,,
767,0.65399909,21,1620,,
768,0.682525873,21,1600,,
769,0.665998936,21,1602,,
770,0.696000099,21,1582,,
771,0.694003582,21,1604,,
772,0.658996105,21,1600,,
773,0.642998457,21,1620,,
774,0.643983364,21,1620,,
775,0.660999775,21,1620,,
776,0.645001173,21,1620,,
777,0.662135601,21,1620,,
778,0.670999527,21,1620,,
779,0.710002899,21,1600,,
780,0.658000231,21,1620,,
781,0.651999712,21,1620,,
782,0.678995848,21,1592,,
783,0.655009985,21,1620,,
784,0.64633441,21,1620,,
785,0.664017916,21,1620,,
786,0.66903615,21,1620,,
787,0.728000164,21,1596,,
788,0.696996927,21,1608,,
789,0.66399765,21,1620,,
790,0.660001755,21,1620,,
791,0.657000542,21,1620,,
792,0.689001083,21,1614,,
793,0.710000038,21,1614,,
794,0.668998957,21,1596,,
795,0.654521227,21,1620,,
796,0.646997929,21,1620,,
797,0.673570871,21,1620,,
798,0.649524212,21,1620,,
799,0.662519932,21,1610,,
800,0.628005505,21,1620,,
801,0.644996405,21,1584,,
802,0.681515932,21,1522,,
803,0.715996981,21,1560,,
804,0.678999662,21,1588,,
805,0.660001993,21,1620,,
806,0.661520958,21,1620,,
807,0.686516523,21,1620,,
808,0.693002224,21,1592,,
809,0.664992332,21,1620,,
810,0.69900012,21,1590,,
811,0.681997776,21,1620,,
812,0.671002388,21,1620,,
813,0.656998634,21,1620,,
814,0.653003216,21,1620,,
815,0.654999733,21,1620,,
816,0.675006628,21,1592,,
817,0.696996689,21,1620,,
818,0.674006462,21,1620,,
819,0.642997026,21,1620,,
820,0.643002987,21,1620,,
821,0.665011168,21,1620,,
822,0.636000156,21,1620,,
823,0.659004688,21,1620,,
824,0.637996435,21,1620,,
825,0.675524473,21,1586,,
826,0.705998898,21,1604,,
827,0.685478687,21,1552,,
828,0.678997278,21,1604,,
829,0.631002426,21,1620,,
830,0.647845268,21,1620,,
831,0.659996271,21,1620,,
832,0.676058531,21,1620,,
833,0.69203496,21,1604,,
834,0.6650002,21,1620,,
835,0.663007975,21,1620,,
836,0.665010691,21,1620,,
837,0.697003126,21,1620,,
838,0.716999769,21,1582,,
839,0.678998947,21,1606,,
840,0.721998453,21,1598,,
841,0.726994753,21,1616,,
842,0.66100359,21,1620,,
843,0.690996647,21,1588,,
844,0.650998354,21,1620,,
845,0.641064167,21,1620,,
846,0.649016857,21,1620,,
847,0.651000977,21,1620,,
848,0.655181646,21,1620,,
849,0.67999649,21,1620,,
850,0.661022186,21,1620,,
851,0.662000656,21,1620,,
852,0.655000687,21,1620,,
853,0.678006172,21,1586,,
854,0.677001476,21,1616,,
855,0.69401288,21,1558,,
856,0.686521053,21,1586,,
857,0.662000656,21,1620,,
858,0.643996716,21,1620,,
859,0.655997992,21,1620,,
860,0.655998468,21,1620,,
861,0.65801096,21,1620,,
862,0.660517931,21,1620,,
863,0.635003567,21,1620,,
864,0.654000998,21,1620,,
865,0.657997608,21,1620,,
866,0.679999828,21,1620,,
867,0.630001783,21,1620,,
868,0.641001463,21,1620,,
869,0.659996271,21,1602,,
870,0.656538248,21,1614,,
871,0.677000046,21,1616,,
872,0.670996904,21,1620,,
873,0.661000252,21,1620,,
874,0.711871862,21,1574,,
875,0.712997913,21,1582,,
876,0.695038557,21,1610,,
877,0.656991243,21,1620,,
878,0.632004738,21,1620,,
879,0.686059475,21,1614,,
880,0.680995226,21,1592,,
881,0.64300108,21,1620,,
882,0.636291504,21,1620,,
883,0.654332161,21,1594,,
884,0.655997992,21,1620,,
885,0.659999371,21,1620,,
886,0.62699604,21,1620,,
887,0.637012959,21,1620,,
888,0.659000158,21,1602,,
889,0.662980318,21,1616,,
890,0.629998684,21,1620,,
891,0.671064854,21,1604,,
892,0.663682699,21,1620,,
893,0.66400075,21,1620,,
894,0.645997524,21,1620,,
895,0.661359787,21,1620,,
896,0.64800024,21,1620,,
897,0.630002737,21,1620,,
898,0.628998518,21,1620,,
899,0.645996571,21,1620,,
900,0.647001982,21,1600,,
901,0.644001245,21,1620,,
902,0.6640203,21,1620,,
903,0.628000259,21,1620,,
904,0.666020155,21,1620,,
905,0.663478851,21,1584,,
906,0.709998846,21,1620,,
907,0.649999857,21,1620,,
908,0.631008148,21,1620,,
909,0.631997108,21,1620,,
910,0.659002304,21,1594,,
911,0.633001804,21,1620,,
912,0.646003008,21,1594,,
913,0.628037214,21,1620,,
914,0.682011127,21,1620,,
915,0.657538176,21,1620,,
916,0.674524069,21,1620,,
917,0.676001072,21,1570,,
918,0.676525354,21,1620,,
919,0.667999268,21,1620,,
920,0.643525839,21,1620,,
921,0.640998363,21,1620,,
922,0.642001152,21,1620,,
923,0.676975489,21,1620,,
924,0.676992416,21,1594,,
925,0.670003891,21,1620,,
926,0.635997295,21,1620,,
927,0.689000607,21,1620,,
928,0.636000633,21,1620,,
929,0.65599966,21,1620,,
